"dx2" "cod_label" "sex2" "cases" "specific" "irr" "left" "right" "diagnosed" "diag_left" "diag_right" "undiagnosed" "undiag_left" "undiag_right"
"Organic Disorders" "All Causes" "Females" 52145 47 10.7691039765025 9.81184329032445 11.8197566986303 1816.51350100567 1656.75890766423 1991.6725868026 168.678239616701 166.358923431057 171.029890873155
"Organic Disorders" "All Causes" "Females" 52145 48 9.68784944245228 8.93773160316054 10.5009224920599 1773.65653424523 1638.0117723651 1920.53412224781 183.080522130437 180.74353113034 185.447730128622
"Organic Disorders" "All Causes" "Females" 52145 49 8.83447229380527 8.21466244876414 9.50104781502677 1766.68389501343 1644.49277850525 1897.95420551301 199.976165667782 197.507518631359 202.475668330525
"Organic Disorders" "All Causes" "Females" 52145 50 8.16535373119656 7.62486624475706 8.74415359107587 1794.43222740146 1677.51618099908 1919.49684611641 219.761725759126 217.078494487156 222.47812351346
"Organic Disorders" "All Causes" "Females" 52145 51 7.63963264932674 7.14990996159808 8.16289818055472 1854.67957702999 1737.75896413002 1979.46689066527 242.77077997899 239.825527550681 245.752202501263
"Organic Disorders" "All Causes" "Females" 52145 52 7.22661560408893 6.77366785747561 7.70985147014934 1946.61055243423 1826.66651065819 2074.43045610057 269.366832149313 266.140971773689 272.631792762281
"Organic Disorders" "All Causes" "Females" 52145 53 6.90278525098125 6.48093527242529 7.35209382878674 2070.39088330735 1946.01023241251 2202.72141342654 299.935577890536 296.432555218828 303.47999671669
"Organic Disorders" "All Causes" "Females" 52145 54 6.64970874704729 6.2575065621824 7.06649301621114 2226.81144647584 2097.6918530663 2363.87876079485 334.873530733898 331.113030333257 338.676739702212
"Organic Disorders" "All Causes" "Females" 52145 55 6.45255421926717 6.09040308772664 6.83623979445403 2416.94687120594 2283.57825860547 2558.10465711806 374.572113472367 370.584403410026 378.602733682558
"Organic Disorders" "All Causes" "Females" 52145 56 6.29902601616934 5.96784238463881 6.64858858446202 2641.78858164532 2505.23875390253 2785.78115528509 419.396359828322 415.215384715603 423.619434905388
"Organic Disorders" "All Causes" "Females" 52145 57 6.17859553716263 5.87900611863889 6.49345179125009 2901.82384313109 2763.54240555461 3047.02457238907 469.657517744503 465.311569656786 474.04405640854
"Organic Disorders" "All Causes" "Females" 52145 58 6.08194767195473 5.8137447752762 6.36252345333446 3196.54481506322 3058.11230374724 3341.24379349545 525.579138045404 521.078842779078 530.118300093149
"Organic Disorders" "All Causes" "Females" 52145 59 6.00059152633269 5.76233291366337 6.24870155983479 3523.88763992718 3386.66346062635 3666.67200423125 587.256710353165 582.582166788721 591.968761686953
"Organic Disorders" "All Causes" "Females" 52145 60 5.92660312407231 5.71537650567222 6.14563617207095 3879.62317242978 3744.30407998722 4019.83269481294 654.611603174804 649.703958376936 659.55631866795
"Organic Disorders" "All Causes" "Females" 52145 61 5.85248011433508 5.6639792570057 6.04725440092711 4256.74867754366 4122.96882582331 4394.86934518631 727.340989526332 722.106501434348 732.613421973519
"Organic Disorders" "All Causes" "Females" 52145 62 5.77109590401212 5.60022074020178 5.9471848483075 4644.96218973288 4511.23016832542 4782.65859621546 804.866574215776 799.19866228457 810.574682943068
"Organic Disorders" "All Causes" "Females" 52145 63 5.6769851284146 5.51901176696513 5.83948023831857 5032.69604496702 4896.97421131034 5172.17947003429 886.508583539744 880.320401650541 892.740265040022
"Organic Disorders" "All Causes" "Females" 52145 64 5.56999788326197 5.42154765376515 5.72251290606968 5415.61530399162 5276.118140109 5558.80068300031 972.283188879788 965.519859394595 979.09389452745
"Organic Disorders" "All Causes" "Females" 52145 65 5.45132096511134 5.31039738617665 5.59598427455122 5792.17456904809 5647.74693692271 5940.29559274259 1062.52679050055 1055.16305096104 1069.94191987971
"Organic Disorders" "All Causes" "Females" 52145 66 5.32218010625036 5.18789810683847 5.45993782068108 6161.69719315106 6011.94357893375 6315.18107274374 1157.73932301065 1149.77412805131 1165.75969779113
"Organic Disorders" "All Causes" "Females" 52145 67 5.18382238864674 5.05606208353294 5.31481103536179 6524.42251997586 6369.66458216012 6682.94047042775 1258.61228082683 1250.06167044472 1267.2213786737
"Organic Disorders" "All Causes" "Females" 52145 68 5.03749968192188 4.9165813293867 5.16139189922207 6881.52932145422 6722.66183144929 7044.15110998157 1366.06049746267 1356.9496809244 1375.23248574456
"Organic Disorders" "All Causes" "Females" 52145 69 4.88445333067697 4.77087754493268 5.00073290812121 7235.14359579445 7073.44928210318 7400.5341332144 1481.25964278416 1471.61458449201 1490.96791541954
"Organic Disorders" "All Causes" "Females" 52145 70 4.72590026660459 4.62016019684048 4.83406037417634 7588.34018844983 7425.29922707235 7754.9611207179 1605.69198678876 1595.53048990623 1615.91819946302
"Organic Disorders" "All Causes" "Females" 52145 71 4.56302067166895 4.46547625771492 4.66269585782833 7945.14851835732 7782.25818854131 8111.44830323185 1741.20370913232 1730.52594371436 1751.94735895654
"Organic Disorders" "All Causes" "Females" 52145 72 4.39694727159345 4.30774801431266 4.48799355137255 8310.57323855621 8149.18133360579 8475.16145807091 1890.07798484344 1878.85653939959 1901.36645021947
"Organic Disorders" "All Causes" "Females" 52145 73 4.22875629508271 4.14780099245025 4.31129165448169 8690.64118694915 8531.79125430102 8852.44868153827 2055.12935258405 2043.29918426832 2067.02801448283
"Organic Disorders" "All Causes" "Females" 52145 74 4.05946009450868 3.98638592473637 4.13387378192648 9092.48677589166 8936.7725113146 9250.91420477519 2239.82661837008 2227.27568509073 2252.44827748155
"Organic Disorders" "All Causes" "Females" 52145 75 3.8900013888358 3.8241990543795 3.95693597272743 9524.4893475171 9371.91953549879 9679.54291405881 2448.45397095541 2435.01567915015 2461.96642560414
"Organic Disorders" "All Causes" "Females" 52145 76 3.72124905974254 3.66190447317783 3.78155538083101 9996.478350065 9846.36368810197 10148.8816144451 2686.32337948286 2671.77198247033 2700.95402845117
"Organic Disorders" "All Causes" "Females" 52145 77 3.55399540739587 3.50015981341471 3.60865904104773 10520.0259097771 10370.9141677734 10671.2815622639 2960.05613509937 2944.10563043781 2976.09305602138
"Organic Disorders" "All Causes" "Females" 52145 78 3.38895475313865 3.33964136550744 3.43899630584314 11108.852051128 10958.550697589 11261.2148539862 3277.95820845339 3260.26421592703 3295.74822920041
"Organic Disorders" "All Causes" "Females" 52145 79 3.2267632622771 3.18105807363385 3.2731251394248 11779.3762297419 11625.0952149434 11935.7047659661 3650.52384457523 3630.6869132572 3670.46915864658
"Organic Disorders" "All Causes" "Females" 52145 80 3.06797985089851 3.0251422842702 3.11142401944574 12551.4610876869 12390.0703469466 12714.9540740536 4091.11588005084 4068.68417460334 4113.67125727715
"Organic Disorders" "All Causes" "Females" 52145 81 2.91308803579473 2.87261457548017 2.95413174350824 13449.4120255401 13277.7554134601 13623.2878374438 4616.89171775097 4591.36101258619 4642.56438886101
"Organic Disorders" "All Causes" "Females" 52145 82 2.76249858562677 2.72413488690214 2.80140255619584 14503.3216928235 14318.503497369 14690.5254563911 5250.07388900898 5220.88251034809 5279.42848463299
"Organic Disorders" "All Causes" "Females" 52145 83 2.61655283391141 2.58025806976337 2.65335813222655 15750.8854075262 15550.4629577883 15953.8910059759 6019.70852771992 5986.22307619661 6053.38128857826
"Organic Disorders" "All Causes" "Females" 52145 84 2.47552651968722 2.441404101903 2.51012585130743 17239.8672551002 17021.9050375124 17460.6204369304 6964.12141740196 6925.60385119789 7002.85320361314
"Organic Disorders" "All Causes" "Females" 52145 85 2.33963402927813 2.30784096960743 2.37186507347919 19031.4754965009 18794.3841974886 19271.5577040462 8134.38138543952 8089.91582237624 8179.09134984665
"Organic Disorders" "All Causes" "Females" 52145 86 2.2090329218804 2.17967092799902 2.23879044642359 21205.0227705576 20946.9672910688 21466.2573560988 9599.23347475836 9547.56527063863 9651.18128977797
"Organic Disorders" "All Causes" "Females" 52145 87 2.0838286322605 2.05681093009274 2.11120123152636 23864.4214366578 23581.7688624915 24150.4619024682 11452.1996037506 11391.3898109292 11513.33401288
"Organic Disorders" "All Causes" "Females" 52145 88 1.9640792552067 1.93896947781717 1.98951420580177 27147.3288433617 26831.0873393171 27467.2976912748 13821.9110921289 13748.6300891084 13895.5826871843
"Organic Disorders" "All Causes" "Females" 52145 89 1.84980032812472 1.82565930420284 1.87426057318202 31238.1616459232 30867.0184305433 31613.7674655105 16887.3154420896 16795.5147288307 16979.6179185331
"Organic Disorders" "All Causes" "Females" 52145 90 1.74096953995606 1.71633549308251 1.76595715189181 36386.8236379457 35916.5880994362 36863.2157039368 20900.3218050927 20779.0082974012 21022.3435740706
"Organic Disorders" "All Causes" "Females" 52145 91 1.63753130613403 1.61066422680101 1.66484654836772 42935.9701943518 42287.9045643628 43593.9674836438 26219.9385340103 26049.8273625563 26391.1605692812
"Organic Disorders" "All Causes" "Females" 52145 92 1.53940116033853 1.50866756013841 1.57076084557304 51361.1827542111 50409.921449017 52330.3948525179 33364.3913474223 33113.001390496 33617.6898269164
"Organic Disorders" "All Causes" "Females" 52145 93 1.44646992418264 1.41058067960285 1.48327229475027 62330.9140028924 60885.7931957056 63810.3346695005 43091.7456082705 42705.6967254142 43481.284277066
"Organic Disorders" "All Causes" "Females" 52145 94 1.35860762552552 1.31664516195573 1.40190746411458 76797.1072375597 74568.3277940124 79092.5028699762 56526.3331330517 55918.4018850364 57140.8736615516
"Organic Disorders" "All Causes" "Females" 52145 95 1.27566714476809 1.22701903892188 1.32624402117724 96134.0542442278 92674.9881851906 99722.2289034935 75359.8261415631 74386.7062142037 76345.6763327185
"Organic Disorders" "All Causes" "Females" 52145 96 1.19748757619746 1.14177317183382 1.25592064213957 122354.184982833 116966.140913509 127990.429246386 102175.744796752 100599.599629925 103776.584232703
"Organic Disorders" "All Causes" "Females" 52145 97 1.12389729818707 1.06091182460815 1.19062216818891 158448.348136993 150023.058166335 167346.802112954 140981.162951972 138402.587417045 143607.779870471
"Organic Disorders" "All Causes" "Females" 52145 98 1.05471675184192 0.984392189184458 1.13006527158407 208930.60593041 195686.450977099 223071.131784983 198091.67301604 193831.372157525 202445.612810311
"Organic Disorders" "All Causes" "Females" 52145 99 0.989760932534616 0.912138320582148 1.0739891982025 280724.305063792 259758.122578534 303382.75727922 283628.395338764 276515.393586036 290924.369884718
"Organic Disorders" "All Causes" "Females" 52145 100 0.928841602760453 0.844050502770758 1.02215059429083 384626.95270316 351140.88228792 421306.376465774 414093.158144592 402079.947025283 426465.295995921
"Organic Disorders" "All Causes" "Persons (M)" NA 35 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 36 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 37 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 38 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 39 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 40 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 41 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 42 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 43 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 44 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 45 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 46 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 47 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 48 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 49 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 50 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 51 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 52 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 53 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 54 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 55 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 56 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 57 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 58 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 59 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 60 NA NA NA NA NA NA NA NA NA
"Organic Disorders" "All Causes" "Persons (M)" NA 61 NA NA NA NA NA NA NA NA NA
