"sex" "dx2" "cod_label" "n" "fu" "deaths" "rate1000" "left" "right" "MRR" "MRR_left" "MRR_right"
"both" "Any Disorder" "Digestive Diseases" 762419 7272476.37946703 7280 1.00103453351244 0.978301735566296 1.02429557349646 2.44240552369362 2.38053054073043 2.50588876727401
"both" "Any Disorder" "Dis. Circulatory System" 762419 7272476.37946703 69499 9.55644217645342 9.48565711028645 9.62775546386369 2.44654011806964 2.42632678903356 2.46692184102222
"both" "Any Disorder" "Homicide" 762419 7272476.37946703 260 0.0357512333397299 0.0316593321960804 0.040372003976447 5.73889870452585 4.95744300786582 6.64353746246837
"both" "Any Disorder" "Infectious Diseases" 762419 7272476.37946703 2922 0.401788860841119 0.387481607505871 0.416624390858495 2.70766675115706 2.59860891285401 2.82130150445354
"both" "Any Disorder" "Natural Causes" 762419 7272476.37946703 191436 26.3233580985559 26.2057045002255 26.4415399165798 2.40102500296067 2.38909284361787 2.41301675664991
"both" "Any Disorder" "Neoplasms" 762419 7272476.37946703 34990 4.81129097906596 4.76114172556529 4.86196845620953 1.39711327438748 1.38161926700017 1.41278103750522
"both" "Any Disorder" "Other Causes" 762419 7272476.37946703 37660 5.17842864451626 5.12639135633958 5.23099415599322 3.57721787199902 3.53533888655583 3.61959294833422
"both" "Any Disorder" "Respiratory Diseases" 762419 7272476.37946703 22610 3.10898225312036 3.06872086918021 3.14977186334953 2.70144053010548 2.6619994840497 2.74146594746686
"both" "Any Disorder" "Suicide" 762419 7272476.37946703 6613 0.909318869521669 0.887664681019076 0.931501302404975 11.8167154766877 11.4261121927876 12.2206715898633
"both" "Any Disorder" "Unnatural Causes" 762419 7272476.37946703 17267 2.37429440798891 2.3391432716892 2.40997377289185 6.06138586281987 5.9507933579034 6.17403367387926
"both" "Organic Disorders" "Accidents" 123695 586419.307253537 3038 5.18059341229454 4.99961158257732 5.36812663548438 3.70411160288614 3.56404494163458 3.84968287194019
"both" "Organic Disorders" "Alcohol Misuse" 123695 586419.307253537 1549 2.64145463977756 2.51313395885139 2.77632737778583 7.37341813066048 6.99624558134179 7.77092431897248
"both" "Organic Disorders" "All Causes" 123695 586419.307253537 90144 153.71935897231 152.719148312911 154.726120358152 2.93836629080473 2.91799066694475 2.95888419272351
"both" "Organic Disorders" "Diabetes Mellitus" 123695 586419.307253537 2047 3.49067633804046 3.34268855102322 3.64521585273797 2.93535712324507 2.80302473556506 3.07393699800819
"both" "Organic Disorders" "Digestive Diseases" 123695 586419.307253537 2580 4.39958229220537 4.23305032231312 4.5726657781167 2.13825638792792 2.0532634894897 2.22676748693899
"both" "Organic Disorders" "Dis. Circulatory System" 123695 586419.307253537 40073 68.3350624788937 67.6692661002906 69.0074096130066 3.29435810124629 3.2597685608406 3.32931467271051
"both" "Organic Disorders" "Homicide" 123695 586419.307253537 18 0.030694760178177 0.0193390046019212 0.0487185520552697 4.98353590406255 3.06709754373979 8.09743731749652
"both" "Organic Disorders" "Infectious Diseases" 123695 586419.307253537 1193 2.0343804940314 1.92215376871848 2.15315968048423 2.70183160353208 2.54264362170942 2.8709859106944
"both" "Organic Disorders" "Natural Causes" 123695 586419.307253537 86634 147.733880737566 146.753400488165 148.720911714352 2.91300110647685 2.89240583589475 2.93374302493424
"both" "Organic Disorders" "Neoplasms" 123695 586419.307253537 8989 15.3286221800907 15.0149945735926 15.6488007230594 1.24845767898035 1.22230134201116 1.27517374204992
"both" "Organic Disorders" "Other Causes" 123695 586419.307253537 20877 35.6008060133223 35.1211480683805 36.0870147618909 5.19504921679536 5.11684379589264 5.2744499229369
"both" "Organic Disorders" "Respiratory Diseases" 123695 586419.307253537 9326 15.9032963012044 15.5837837878485 16.2293597426006 2.62648550166245 2.57049079478939 2.68369997839586
"both" "Organic Disorders" "Suicide" 123695 586419.307253537 454 0.774190062271797 0.706152863327649 0.848782584688474 3.67487471063752 3.33701301979756 4.04694379637226
"both" "Organic Disorders" "Unnatural Causes" 123695 586419.307253537 3510 5.98547823474451 5.79070490805256 6.18680286208 3.70341795470239 3.57361112867045 3.83793984666561
"both" "Substance Use Disorders" "Accidents" 154335 1622414.52800359 4938 3.04361179881463 2.95989370858483 3.12969778442237 11.7069342023673 11.3518575954512 12.0731173084372
"both" "Substance Use Disorders" "Alcohol Misuse" 154335 1622414.52800359 9622 5.93066681413414 5.81334267827401 6.05035877064705 21.4372404277875 20.902393660583 21.9857727598624
"both" "Substance Use Disorders" "All Causes" 154335 1622414.52800359 55844 34.4203032185104 34.1360045886816 34.7069696037897 3.90547000116321 3.87204384853017 3.9391847113962
"both" "Substance Use Disorders" "Diabetes Mellitus" 154335 1622414.52800359 1138 0.701423699281299 0.661832177147575 0.743383629417819 3.21761478836561 3.03049474219279 3.41628869443867
"both" "Substance Use Disorders" "Digestive Diseases" 154335 1622414.52800359 2361 1.45523844815742 1.39770707998317 1.51513787926231 5.19209419528469 4.97786588674297 5.41554207085067
"both" "Substance Use Disorders" "Dis. Circulatory System" 154335 1622414.52800359 10447 6.43916817784862 6.31686865712075 6.56383551300831 2.65108584328485 2.59968502312609 2.70350295745211
"both" "Substance Use Disorders" "Homicide" 154335 1622414.52800359 174 0.107247560347053 0.092439587587246 0.12442763431348 13.9327518825906 11.7459414878719 16.526693515566
"both" "Substance Use Disorders" "Infectious Diseases" 154335 1622414.52800359 895 0.551646933969035 0.516664567648642 0.58899788917669 5.28514604224055 4.93471588118564 5.66046138427319
"both" "Substance Use Disorders" "Natural Causes" 154335 1622414.52800359 48034 29.60649030868 29.3429056174238 29.8724427575937 3.52300768395561 3.49062095301388 3.55569490594327
"both" "Substance Use Disorders" "Neoplasms" 154335 1622414.52800359 10463 6.44903002247823 6.32663598953961 6.57379186973772 2.05166433825805 2.01189446894195 2.0922203534331
"both" "Substance Use Disorders" "Other Causes" 154335 1622414.52800359 7325 4.51487574449518 4.41265788171123 4.61946145263496 3.93317238446747 3.84096136333665 4.02759714107064
"both" "Substance Use Disorders" "Respiratory Diseases" 154335 1622414.52800359 5783 3.56444046831612 3.47374653005298 3.65750227952754 4.57545352301225 4.45479003443233 4.69938533116811
"both" "Substance Use Disorders" "Suicide" 154335 1622414.52800359 2698 1.66295355066867 1.60137360864543 1.72690151551876 11.6453086343369 11.1567705632538 12.155239047007
"both" "Substance Use Disorders" "Unnatural Causes" 154335 1622414.52800359 7810 4.81381290983035 4.70822728647657 4.92176637211388 11.7756702941732 11.4880020755262 12.0705419415344
"both" "Schizophrenia" "Accidents" 103848 1152229.38471442 2180 1.89198438168656 1.81420689402157 1.97309629477316 5.39221175154865 5.16338830694129 5.63117585684032
"both" "Schizophrenia" "Alcohol Misuse" 103848 1152229.38471442 1463 1.26971245431534 1.20628872637248 1.33647084764819 3.98807295518206 3.78313207976911 4.20411594427474
"both" "Schizophrenia" "All Causes" 103848 1152229.38471442 32357 28.0820819441432 27.7777627130933 28.3897351439991 2.57154830693396 2.54323096814666 2.60018094216349
"both" "Schizophrenia" "Diabetes Mellitus" 103848 1152229.38471442 891 0.77328352480859 0.724139825085017 0.825762358354194 3.10902255182643 2.90770222785659 3.32428167339908
"both" "Schizophrenia" "Digestive Diseases" 103848 1152229.38471442 1195 1.03711987895204 0.979953648778716 1.09762093815151 2.68026826804198 2.53007740044001 2.83937479044055
"both" "Schizophrenia" "Dis. Circulatory System" 103848 1152229.38471442 8985 7.79792645387787 7.63834370104272 7.96084326131952 2.21212794044773 2.16625677485849 2.25897044233327
"both" "Schizophrenia" "Homicide" 103848 1152229.38471442 46 0.0399226062190743 0.0299030897592464 0.0532993245900431 4.39203733192734 3.26104048697197 5.91528746794403
"both" "Schizophrenia" "Infectious Diseases" 103848 1152229.38471442 476 0.413112186093029 0.377618486573915 0.451942064190113 3.0271868369865 2.76234498138414 3.31742060017159
"both" "Schizophrenia" "Natural Causes" 103848 1152229.38471442 28415 24.6608881677173 24.3758121970918 24.9492981117247 2.36456869640909 2.33682826993269 2.39263842875319
"both" "Schizophrenia" "Neoplasms" 103848 1152229.38471442 5290 4.59109971519354 4.46903264478231 4.71650092318288 1.38114339094673 1.34408984133198 1.41921842401953
"both" "Schizophrenia" "Other Causes" 103848 1152229.38471442 6270 5.4416248042086 5.30858575785366 5.57799795660653 3.74293924872749 3.64930334045179 3.8389777205888
"both" "Schizophrenia" "Respiratory Diseases" 103848 1152229.38471442 3845 3.33700915026827 3.23318180270704 3.44417071123271 3.16217687442064 3.06190746282333 3.26572984537569
"both" "Schizophrenia" "Suicide" 103848 1152229.38471442 1716 1.48928678852025 1.42046369417122 1.56144444068671 10.7610421196752 10.2285821857907 11.3212198326266
"both" "Schizophrenia" "Unnatural Causes" 103848 1152229.38471442 3942 3.42119377642588 3.31604446707413 3.52967729235024 6.88768152342034 6.66698821716383 7.11568030762881
"both" "Mood Disorders" "Accidents" 252235 2277709.12066023 3180 1.39613964362501 1.34844847136577 1.44551753062326 3.16100284702064 3.04714681703865 3.27911308473911
"both" "Mood Disorders" "Alcohol Misuse" 252235 2277709.12066023 2879 1.26398931886679 1.21865126981284 1.31101410041177 4.244363338516 4.08269086910112 4.41243795499632
"both" "Mood Disorders" "All Causes" 252235 2277709.12066023 71156 31.2401611577928 31.011463840121 31.4705450280046 1.92409649220758 1.90948068998002 1.93882416866139
"both" "Mood Disorders" "Diabetes Mellitus" 252235 2277709.12066023 1768 0.776218518845601 0.740866974143204 0.813256913895579 2.08700256280672 1.98818853975896 2.19072769511581
"both" "Mood Disorders" "Digestive Diseases" 252235 2277709.12066023 2703 1.18671869708126 1.14281385435205 1.23231028451323 2.00110065309738 1.9240981701373 2.08118477839466
"both" "Mood Disorders" "Dis. Circulatory System" 252235 2277709.12066023 22680 9.95737330736325 9.82862297362128 10.0878102098629 1.75689065178255 1.73337484995649 1.78072548035319
"both" "Mood Disorders" "Homicide" 252235 2277709.12066023 51 0.0223909188128539 0.0170168769476926 0.0294621185088721 3.0263888777066 2.27423108090137 4.02730826960474
"both" "Mood Disorders" "Infectious Diseases" 252235 2277709.12066023 1044 0.458355279227832 0.431378217350133 0.487019403266491 2.17610538464321 2.04247308462217 2.31848080678585
"both" "Mood Disorders" "Natural Causes" 252235 2277709.12066023 64441 28.2920235141003 28.074425225111 28.5113083564203 1.80199806434716 1.78764610506427 1.81646524707089
"both" "Mood Disorders" "Neoplasms" 252235 2277709.12066023 13273 5.82734638045117 5.72904820966165 5.92733113687008 1.25192047366066 1.23029739372015 1.27392358983347
"both" "Mood Disorders" "Other Causes" 252235 2277709.12066023 11296 4.95936899823524 4.86875111738592 5.05167347183323 2.2472606312232 2.20436713078979 2.29098877138323
"both" "Mood Disorders" "Respiratory Diseases" 252235 2277709.12066023 8798 3.86265301402918 3.78277775585475 3.94421487852316 2.28544558883435 2.23601139579339 2.33597268303233
"both" "Mood Disorders" "Suicide" 252235 2277709.12066023 3484 1.52960708125457 1.47964984670976 1.58125101572295 14.2977215419448 13.7472328318601 14.8702538024397
"both" "Mood Disorders" "Unnatural Causes" 252235 2277709.12066023 6715 2.94813764369243 2.8784606410055 3.01950127173537 5.37442810082108 5.23652936466844 5.51595826155061
"both" "Neurotic Disorders" "Accidents" 321285 3052031.82705292 3106 1.01768270319749 0.982514878177265 1.05410931415992 4.10998063406358 3.95975121298005 4.26590962508097
"both" "Neurotic Disorders" "Alcohol Misuse" 321285 3052031.82705292 3787 1.24081274855406 1.20191638106169 1.28096787865916 5.19062063134385 5.01338082836698 5.37412645496323
"both" "Neurotic Disorders" "All Causes" 321285 3052031.82705292 51206 16.7776756277949 16.6329851272528 16.9236247924183 2.14491116689564 2.12584512517621 2.16414820599515
"both" "Neurotic Disorders" "Diabetes Mellitus" 321285 3052031.82705292 1224 0.401044310596823 0.379194808540794 0.424152798085521 2.16560878356611 2.04400716966376 2.29444469327872
"both" "Neurotic Disorders" "Digestive Diseases" 321285 3052031.82705292 1960 0.642195137883801 0.614384612560732 0.671264525006032 2.39125835827097 2.28429898762285 2.50322596428207
"both" "Neurotic Disorders" "Dis. Circulatory System" 321285 3052031.82705292 12305 4.03174039370417 3.96112997970075 4.10360949666536 1.75826362046516 1.72679881608 1.79030175968573
"both" "Neurotic Disorders" "Homicide" 321285 3052031.82705292 108 0.0353862626997197 0.0293040597120224 0.0427308570948564 4.79852699435647 3.91006729182284 5.88886573991243
"both" "Neurotic Disorders" "Infectious Diseases" 321285 3052031.82705292 746 0.244427333092508 0.227501920167602 0.262611942434162 2.35797943590542 2.18903802720089 2.53995908296873
"both" "Neurotic Disorders" "Natural Causes" 321285 3052031.82705292 44860 14.6984050436058 14.5630168519505 14.8350519004557 1.96981419336948 1.95116006333213 1.98864666683133
"both" "Neurotic Disorders" "Neoplasms" 321285 3052031.82705292 11322 3.70965987302061 3.64195390929154 3.77862452855047 1.44038478265823 1.41349497516323 1.46778613194136
"both" "Neurotic Disorders" "Other Causes" 321285 3052031.82705292 7329 2.40135110487264 2.34699861259124 2.45696230834431 2.24329338300003 2.19086343523472 2.29697804129566
"both" "Neurotic Disorders" "Respiratory Diseases" 321285 3052031.82705292 6187 2.02717414188116 1.97728574880385 2.07832125629673 2.75667365949067 2.68637710781645 2.82880971655782
"both" "Neurotic Disorders" "Suicide" 321285 3052031.82705292 3132 1.02620161829187 0.990884339103796 1.06277768234517 10.7484423726854 10.3189874632699 11.1957703069378
"both" "Neurotic Disorders" "Unnatural Causes" 321285 3052031.82705292 6346 2.07927058418908 2.02873731165046 2.13106257643419 5.90946956732936 5.75351746689658 6.06964883101824
"both" "Eating Disorders" "Accidents" 23196 207593.77596377 70 0.337197007352555 0.266775331290614 0.426208155069844 2.86055543712954 2.26052193411852 3.61986198204365
"both" "Eating Disorders" "Alcohol Misuse" 23196 207593.77596377 51 0.245672105356861 0.186708371428615 0.323256974974732 5.12446599327203 3.89029338987404 6.75017256656103
"both" "Eating Disorders" "All Causes" 23196 207593.77596377 623 3.00105336543774 2.7744126022291 3.24620833071802 2.86758894074438 2.65055226325504 3.10239735585558
"both" "Eating Disorders" "Diabetes Mellitus" 23196 207593.77596377 13 0.0626223013654745 0.0363620359911842 0.107847443670621 2.92124114039902 1.69445549166088 5.03621950671317
"both" "Eating Disorders" "Digestive Diseases" 23196 207593.77596377 27 0.130061702835985 0.0891939962189949 0.18965454247686 4.31656862476235 2.95723027953519 6.30074865025777
"both" "Eating Disorders" "Dis. Circulatory System" 23196 207593.77596377 69 0.332379907247518 0.262519844520485 0.420830672605584 1.97221687055721 1.55742466958496 2.49748155430659
"both" "Eating Disorders" "Homicide" 23196 207593.77596377 NA NA NA NA NA NA NA
"both" "Eating Disorders" "Infectious Diseases" 23196 207593.77596377 4 0.019268400420146 0.00723177476146835 0.0513388852663463 0.911583814465482 0.341741921450279 2.43161578558731
"both" "Eating Disorders" "Natural Causes" 23196 207593.77596377 456 2.19659764789664 2.00396139010474 2.4077515917075 2.61873375791208 2.3887227274888 2.87089263894504
"both" "Eating Disorders" "Neoplasms" 23196 207593.77596377 98 0.472075810293577 0.387282084139097 0.575434753610488 1.44203402858208 1.1828021299009 1.75808115915626
"both" "Eating Disorders" "Other Causes" 23196 207593.77596377 150 0.722565015755475 0.615710579056771 0.847963669543463 4.06641602808638 3.4628082881736 4.77523961402995
"both" "Eating Disorders" "Respiratory Diseases" 23196 207593.77596377 44 0.211952404621606 0.157730212038803 0.2848143120091 3.90234642531437 2.90296100533168 5.24578442328194
"both" "Eating Disorders" "Suicide" 23196 207593.77596377 95 0.457624509978467 0.374263815861 0.559552335165658 8.77307544620833 7.15162165016703 10.7621538931755
"both" "Eating Disorders" "Unnatural Causes" 23196 207593.77596377 167 0.804455717541095 0.691248480641095 0.936203144901474 4.52118321747913 3.88029780436802 5.26791981352681
"both" "Personality Disorders" "Accidents" 141174 1738908.34611124 2608 1.49979152485657 1.44332150506532 1.55847093675072 5.32346414493697 5.11373784497203 5.54179180895896
"both" "Personality Disorders" "Alcohol Misuse" 141174 1738908.34611124 2970 1.70796810921167 1.64763391574201 1.7705116617306 5.7423628133035 5.52683944046467 5.9662906865336
"both" "Personality Disorders" "All Causes" 141174 1738908.34611124 36526 21.0051323761163 20.790819898872 21.2216539936507 2.25833852257783 2.23480994890004 2.28211481028587
"both" "Personality Disorders" "Diabetes Mellitus" 141174 1738908.34611124 936 0.538268737448525 0.50486674364808 0.573880607823099 2.45721525513237 2.3013114780647 2.62368083052053
"both" "Personality Disorders" "Digestive Diseases" 141174 1738908.34611124 1455 0.836731851482483 0.794824224736867 0.880849085239047 2.63667276784226 2.50146963529432 2.77918355937307
"both" "Personality Disorders" "Dis. Circulatory System" 141174 1738908.34611124 8436 4.85131951828607 4.74889258770408 4.95595565362783 1.80445171018051 1.76578722525445 1.84396281035739
"both" "Personality Disorders" "Homicide" 141174 1738908.34611124 79 0.0454308015581554 0.0364403671168224 0.0566393231879293 5.57732964032637 4.4177478526236 7.04128142994616
"both" "Personality Disorders" "Infectious Diseases" 141174 1738908.34611124 563 0.323766345281538 0.298097157599547 0.351645910283323 2.84699645058112 2.61561351911021 3.09884802567423
"both" "Personality Disorders" "Natural Causes" 141174 1738908.34611124 31875 18.3304658185595 18.1303346019497 18.5328061782846 2.06275853309621 2.03980242804109 2.08597298805426
"both" "Personality Disorders" "Neoplasms" 141174 1738908.34611124 7848 4.5131763370684 4.41442214655024 4.61413973862736 1.43555309712495 1.40367499184905 1.46815516884742
"both" "Personality Disorders" "Other Causes" 141174 1738908.34611124 5260 3.02488628096073 2.94423537986187 3.10774643743792 2.4613402178621 2.39423182840648 2.53032960141441
"both" "Personality Disorders" "Respiratory Diseases" 141174 1738908.34611124 4407 2.53434863882014 2.46061806357033 2.61028849547251 2.92123295348333 2.83410357977352 3.01104096174173
"both" "Personality Disorders" "Suicide" 141174 1738908.34611124 1964 1.12944423114199 1.08058192199612 1.18051602131514 9.06027964737347 8.63411690615892 9.50747692911757
"both" "Personality Disorders" "Unnatural Causes" 141174 1738908.34611124 4651 2.67466655755672 2.59889279144092 2.75264959665611 6.42867169951714 6.23588126357813 6.62742250426668
"both" "Intellectual Disabilities" "Accidents" 24040 218967.924417995 190 0.867706996378624 0.752697457136662 1.0002895910245 4.50328802655418 3.9040315378716 5.19452849019819
"both" "Intellectual Disabilities" "Alcohol Misuse" 24040 218967.924417995 84 0.383617829977918 0.309759818997979 0.47508627798471 1.9438862241195 1.56902371250867 2.40830882426875
"both" "Intellectual Disabilities" "All Causes" 24040 218967.924417995 3369 15.3858151094715 14.8749500140889 15.9142253492367 3.50145353407549 3.3849359307885 3.6219819523833
"both" "Intellectual Disabilities" "Diabetes Mellitus" 24040 218967.924417995 95 0.433853498189312 0.35482292188549 0.530486747842772 4.06754029708133 3.32485236277391 4.97612593377745
"both" "Intellectual Disabilities" "Digestive Diseases" 24040 218967.924417995 163 0.744401265314293 0.638463173545622 0.867917315769701 5.33541784885044 4.57395771000746 6.2236438171584
"both" "Intellectual Disabilities" "Dis. Circulatory System" 24040 218967.924417995 805 3.67633753728838 3.43095061023299 3.93927491924979 3.24490353516548 3.02797710711562 3.47737072641197
"both" "Intellectual Disabilities" "Homicide" 24040 218967.924417995 4 0.0182675157132342 0.00685612485775259 0.0486721197843885 2.32238235323053 0.869084377141273 6.20591042303348
"both" "Intellectual Disabilities" "Infectious Diseases" 24040 218967.924417995 59 0.269445856770204 0.208763470488256 0.347767114432569 4.63388167080355 3.58725236607525 5.98587920439571
"both" "Intellectual Disabilities" "Natural Causes" 24040 218967.924417995 3104 14.1755921934697 13.68557451155 14.6831551620993 3.46958444926839 3.34939773455118 3.59408383376666
"both" "Intellectual Disabilities" "Neoplasms" 24040 218967.924417995 465 2.12359870166347 1.93909427780974 2.32565868370289 1.42197807186972 1.29831817614989 1.55741610494475
"both" "Intellectual Disabilities" "Other Causes" 24040 218967.924417995 1026 4.68561778044457 4.40750434825768 4.98128016438537 7.84557971758782 7.37753173210365 8.34332176941703
"both" "Intellectual Disabilities" "Respiratory Diseases" 24040 218967.924417995 407 1.85871972382158 1.6866361850899 2.048360542875 4.8440482293697 4.39447284440172 5.33961730548693
"both" "Intellectual Disabilities" "Suicide" 24040 218967.924417995 71 0.324248403909907 0.256956027239715 0.409163499947949 3.15881702138127 2.50122442351462 3.98929615461982
"both" "Intellectual Disabilities" "Unnatural Causes" 24040 218967.924417995 265 1.21022291600177 1.07294257093458 1.36506794127858 4.00505158397152 3.54902698235394 4.51967208759673
"both" "Developmental Disorders" "Accidents" 31251 216378.144000299 37 0.170996937657201 0.123894395517251 0.236007065259617 1.60376958318853 1.1606294422516 2.21610514288775
"both" "Developmental Disorders" "Alcohol Misuse" 31251 216378.144000299 10 0.0462153885560003 0.0248664074929096 0.0858934745596485 1.2980621694682 0.698243155840244 2.41314989156872
"both" "Developmental Disorders" "All Causes" 31251 216378.144000299 342 1.58056628861521 1.42162485144909 1.7572778009335 2.49334778670381 2.24196778145697 2.7729137041482
"both" "Developmental Disorders" "Diabetes Mellitus" 31251 216378.144000299 5 0.0231076942780001 0.00961806505889872 0.0555169393818448 1.92694478432965 0.801411395930882 4.63322111553237
"both" "Developmental Disorders" "Digestive Diseases" 31251 216378.144000299 24 0.110916932534401 0.0743441949543077 0.165481190971293 8.67473864829941 5.8074890484231 12.9575949242181
"both" "Developmental Disorders" "Dis. Circulatory System" 31251 216378.144000299 46 0.212590787357601 0.159236132066596 0.283822787471523 2.52469515052945 1.89071851153163 3.37125043428249
"both" "Developmental Disorders" "Homicide" 31251 216378.144000299 NA NA NA NA NA NA NA
"both" "Developmental Disorders" "Infectious Diseases" 31251 216378.144000299 6 0.0277292331336002 0.0124576545643514 0.061721920944722 2.43641889193714 1.09195931340048 5.43622545651672
"both" "Developmental Disorders" "Natural Causes" 31251 216378.144000299 263 1.21546471902281 1.07709750905658 1.37160700007857 2.64949766703959 2.34735749302057 2.99052782054732
"both" "Developmental Disorders" "Neoplasms" 31251 216378.144000299 48 0.221833865068801 0.167173519623359 0.294366379329894 1.28488122564391 0.968073311842714 1.70536646741112
"both" "Developmental Disorders" "Other Causes" 31251 216378.144000299 103 0.476018502126803 0.39242119252179 0.577424508882667 4.13573072202305 3.40552365842586 5.02250764365307
"both" "Developmental Disorders" "Respiratory Diseases" 31251 216378.144000299 21 0.0970523159676006 0.063278838435376 0.148851531848113 3.3214060729349 2.16418179324245 5.09741757174693
"both" "Developmental Disorders" "Suicide" 31251 216378.144000299 40 0.184861554224001 0.135600040370298 0.25201905646039 3.69452048639662 2.70365737653959 5.04852491400901
"both" "Developmental Disorders" "Unnatural Causes" 31251 216378.144000299 79 0.365101569592402 0.292850550167916 0.455178096959026 2.23219923413717 1.78845898257021 2.78603729212837
"both" "Behavioral Disorders" "Accidents" 83626 656555.765154578 349 0.531561854335149 0.478619108830943 0.590360894019437 4.28713503679722 3.85060798472068 4.77314930438642
"both" "Behavioral Disorders" "Alcohol Misuse" 83626 656555.765154578 114 0.173633385083688 0.144514326535712 0.208619817414227 3.65047717742364 3.03567366626896 4.38979451940544
"both" "Behavioral Disorders" "All Causes" 83626 656555.765154578 1845 2.81011925859126 2.68477515252401 2.94131530533632 2.72013138323245 2.59811816865156 2.84787460067156
"both" "Behavioral Disorders" "Diabetes Mellitus" 83626 656555.765154578 41 0.0624470946353613 0.0459808388883765 0.0848101018309946 2.95831772133434 2.1758825732644 4.02211215250969
"both" "Behavioral Disorders" "Digestive Diseases" 83626 656555.765154578 57 0.0868166925418438 0.0669666906938834 0.112550553503661 3.16794661045556 2.44195062182407 4.10978241615726
"both" "Behavioral Disorders" "Dis. Circulatory System" 83626 656555.765154578 306 0.466068559961477 0.416667717763923 0.521326451087431 2.26008689845801 2.02022931816358 2.52842226506484
"both" "Behavioral Disorders" "Homicide" 83626 656555.765154578 16 0.0243695979064825 0.0149295933166098 0.0397785317744001 3.51875027915254 2.13003845113235 5.81285446769933
"both" "Behavioral Disorders" "Infectious Diseases" 83626 656555.765154578 31 0.0472160959438098 0.0332054801417924 0.0671383068895659 2.73628067404473 1.91927011492798 3.90108295279302
"both" "Behavioral Disorders" "Natural Causes" 83626 656555.765154578 1301 1.98155292977086 1.87675105650321 2.09220716827487 2.3837323851322 2.25727055852749 2.51727913716944
"both" "Behavioral Disorders" "Neoplasms" 83626 656555.765154578 285 0.434083462709219 0.386502593927896 0.487521831827028 1.49423404427564 1.3301469281041 1.67856297067477
"both" "Behavioral Disorders" "Other Causes" 83626 656555.765154578 333 0.507192256428666 0.455540566028539 0.56470049906617 3.00607020275957 2.69746811962475 3.34997770619658
"both" "Behavioral Disorders" "Respiratory Diseases" 83626 656555.765154578 134 0.204095382466791 0.172306065410898 0.241749615980907 3.13244305916079 2.64356983100379 3.7117232175247
"both" "Behavioral Disorders" "Suicide" 83626 656555.765154578 179 0.272634876578773 0.235483033274049 0.315648116527442 4.49740508502319 3.87058761826266 5.22573172180801
"both" "Behavioral Disorders" "Unnatural Causes" 83626 656555.765154578 544 0.828566328820404 0.761784822028275 0.901202204878585 4.34376197659382 3.98561103653244 4.73409671349115
"men" "All Danish population" "Accidents" 3671564 54951561.3840332 21651 0.394001543444604 0.38878818229803 0.399284811897219 NA NA NA
